frame_name,class,x,y,width,height
frame_94.jpg,0,0.485174,0.275593,0.0165003,0.0545201
frame_94.jpg,1,0.694428,0.241522,0.0493677,0.0521076
frame_94.jpg,1,0.345583,0.23323,0.0280258,0.0399752
frame_94.jpg,0,0.411417,0.810336,0.041831,0.120035
frame_94.jpg,0,0.285467,0.59996,0.03788,0.123905
frame_94.jpg,1,0.88237,0.515923,0.0770267,0.140981
frame_94.jpg,0,0.436565,0.156476,0.0264946,0.0300359
frame_95.jpg,1,0.485038,0.274969,0.0171213,0.0489676
frame_95.jpg,0,0.882327,0.515955,0.0774219,0.140847
frame_95.jpg,0,0.413567,0.790007,0.0396849,0.110022
frame_95.jpg,0,0.290798,0.587044,0.0317829,0.113953
frame_95.jpg,0,0.694386,0.241001,0.0493299,0.0526529
frame_95.jpg,0,0.344677,0.232444,0.027666,0.0406662
frame_95.jpg,0,0.732464,0.359343,0.0468362,0.0678396
frame_96.jpg,1,0.299785,0.556158,0.0351412,0.109786
frame_96.jpg,1,0.732359,0.359229,0.046855,0.068605
frame_96.jpg,1,0.882343,0.515736,0.0771303,0.141274
frame_96.jpg,1,0.431039,0.150105,0.0257097,0.041062
frame_96.jpg,1,0.343127,0.232871,0.0294612,0.0403212
frame_96.jpg,0,0.694425,0.241162,0.0492945,0.0526551
frame_96.jpg,0,0.417985,0.74005,0.0381671,0.109706
frame_96.jpg,0,0.0629859,0.925711,0.0861982,0.145551
frame_97.jpg,1,0.307607,0.530597,0.0331041,0.103169
frame_97.jpg,1,0.422231,0.696181,0.0353543,0.105479
frame_97.jpg,0,0.882367,0.515909,0.0773367,0.141075
frame_97.jpg,1,0.427417,0.15304,0.0265358,0.0381984
frame_97.jpg,0,0.341377,0.233821,0.0306714,0.0382102
frame_97.jpg,0,0.694406,0.241363,0.0492144,0.0521713
frame_97.jpg,1,0.732374,0.359251,0.0469519,0.0685993
frame_97.jpg,0,0.0855534,0.88921,0.0780223,0.189876
frame_98.jpg,0,0.096375,0.857718,0.0766308,0.188539
frame_98.jpg,0,0.341239,0.232273,0.0301923,0.0400207
frame_98.jpg,0,0.694394,0.241204,0.0492494,0.0524298
frame_98.jpg,1,0.488222,0.261242,0.0171822,0.0554985
frame_98.jpg,0,0.311959,0.524464,0.0312211,0.0865521
frame_98.jpg,1,0.732371,0.359243,0.0468587,0.068533
frame_98.jpg,1,0.882381,0.515869,0.0773542,0.141228
frame_98.jpg,0,0.424503,0.675629,0.0342468,0.105393
frame_98.jpg,1,0.425317,0.151263,0.0250925,0.0416546
frame_99.jpg,0,0.317659,0.494484,0.0322759,0.0959438
frame_99.jpg,0,0.489361,0.259429,0.0170855,0.0516469
frame_99.jpg,0,0.421806,0.153655,0.0264213,0.0387597
frame_99.jpg,1,0.882372,0.515883,0.0773991,0.141041
frame_99.jpg,0,0.732377,0.359087,0.046891,0.0688563
frame_99.jpg,1,0.11828,0.801282,0.0719067,0.176929
frame_99.jpg,1,0.694342,0.241168,0.0492341,0.0528391
frame_99.jpg,1,0.426978,0.64286,0.0332178,0.0984585
frame_99.jpg,0,0.340336,0.226522,0.0293472,0.0494542
frame_100.jpg,0,0.430283,0.609531,0.0324938,0.0981966
frame_100.jpg,0,0.137842,0.750099,0.0672436,0.166659
frame_100.jpg,0,0.490808,0.256474,0.0172787,0.0495343
frame_100.jpg,0,0.732364,0.359493,0.0469929,0.0679777
frame_100.jpg,1,0.417801,0.152817,0.0264309,0.0409235
frame_100.jpg,1,0.882355,0.515833,0.0772972,0.141101
frame_100.jpg,1,0.32604,0.472229,0.0301456,0.0976112
frame_100.jpg,1,0.33827,0.226407,0.0309938,0.0499987
frame_100.jpg,0,0.694412,0.241425,0.0491272,0.0520886
frame_100.jpg,1,0.467687,0.147443,0.0153873,0.0338297
frame_101.jpg,0,0.491199,0.254892,0.0167637,0.0524784
frame_101.jpg,0,0.732421,0.359366,0.0469522,0.0682503
frame_101.jpg,1,0.694324,0.241217,0.0491875,0.0528648
frame_101.jpg,1,0.431399,0.593342,0.0313851,0.0962123
frame_101.jpg,0,0.882436,0.515882,0.0773323,0.140886
frame_101.jpg,1,0.330027,0.464983,0.0253377,0.0860487
frame_102.jpg,1,0.732409,0.359399,0.0469058,0.0682025
frame_102.jpg,0,0.410946,0.153744,0.0267179,0.0406523
frame_102.jpg,0,0.335815,0.230778,0.0290335,0.0460962
frame_102.jpg,1,0.160361,0.711724,0.0389046,0.0940235
frame_102.jpg,0,0.694363,0.241174,0.0492075,0.0529168
frame_102.jpg,0,0.334072,0.447988,0.0272835,0.0847108
frame_102.jpg,1,0.492397,0.252262,0.0173935,0.0474841
frame_102.jpg,1,0.882335,0.515901,0.0774324,0.140905
frame_102.jpg,0,0.433826,0.57365,0.03021,0.0788552
frame_103.jpg,1,0.882401,0.51588,0.0774826,0.140812
frame_103.jpg,1,0.46203,0.147185,0.0286591,0.0395207
frame_103.jpg,0,0.694372,0.241155,0.0492455,0.0529387
frame_103.jpg,0,0.179615,0.664769,0.0533949,0.101471
frame_103.jpg,1,0.43668,0.538294,0.0295712,0.0932385
frame_103.jpg,0,0.732399,0.359309,0.0469285,0.0684758
frame_103.jpg,1,0.339361,0.425261,0.0282417,0.0904492
frame_103.jpg,1,0.180351,0.636364,0.056868,0.158015
frame_103.jpg,1,0.407758,0.154783,0.0248425,0.0390113
frame_103.jpg,0,0.493375,0.250802,0.0165867,0.0450825
frame_104.jpg,1,0.187167,0.647411,0.0509113,0.0980657
frame_104.jpg,1,0.69436,0.241436,0.0492006,0.05241
frame_104.jpg,0,0.438376,0.533711,0.0275774,0.0754019
frame_104.jpg,1,0.0280374,0.943949,0.0556504,0.107848
frame_104.jpg,1,0.456889,0.147694,0.0207109,0.0400386
frame_104.jpg,0,0.405803,0.15594,0.0242714,0.0346874
frame_104.jpg,1,0.405921,0.161321,0.0250971,0.0265398
frame_104.jpg,1,0.732369,0.35932,0.0468791,0.0683512
frame_104.jpg,0,0.49348,0.249866,0.0156691,0.0446397
frame_104.jpg,1,0.341948,0.419466,0.0274216,0.0828094
frame_104.jpg,0,0.882334,0.515865,0.0773258,0.140961
frame_105.jpg,0,0.0398623,0.915652,0.0773798,0.164399
frame_105.jpg,0,0.43989,0.510397,0.0272934,0.0792175
frame_105.jpg,1,0.882372,0.515967,0.0774822,0.140894
frame_105.jpg,1,0.19815,0.611548,0.0425997,0.0939349
frame_105.jpg,0,0.694381,0.241198,0.0493116,0.0530125
frame_105.jpg,1,0.732365,0.35921,0.0469522,0.0686169
frame_105.jpg,1,0.347752,0.403901,0.0242539,0.0832077
frame_106.jpg,0,0.882379,0.515863,0.077409,0.140967
frame_106.jpg,0,0.21486,0.577564,0.0438742,0.0951071
frame_106.jpg,1,0.694392,0.241486,0.0492254,0.0523251
frame_106.jpg,0,0.352124,0.393286,0.0245601,0.0761423
frame_106.jpg,0,0.496221,0.239824,0.0166901,0.0505846
frame_106.jpg,0,0.442098,0.488809,0.0257288,0.0796802
frame_106.jpg,1,0.0642509,0.873584,0.0731587,0.172786
frame_106.jpg,1,0.732398,0.359272,0.0469473,0.0684719
frame_107.jpg,1,0.220403,0.564226,0.0436752,0.0896771
frame_107.jpg,1,0.694312,0.238145,0.0491714,0.0573234
frame_107.jpg,0,0.353904,0.388299,0.0246655,0.069525
frame_107.jpg,1,0.478049,0.153857,0.0295906,0.0293473
frame_107.jpg,0,0.881629,0.516165,0.0787903,0.144491
frame_107.jpg,1,0.496055,0.238868,0.0163917,0.047983
frame_107.jpg,1,0.733094,0.360675,0.0467592,0.0661076
frame_107.jpg,0,0.442911,0.474203,0.0262239,0.0894262
frame_107.jpg,0,0.0769736,0.849676,0.0685261,0.160856
frame_108.jpg,1,0.733009,0.360116,0.0471488,0.0670518
frame_108.jpg,0,0.88118,0.517785,0.0791595,0.147109
frame_108.jpg,1,0.694336,0.23872,0.0492167,0.0564609
frame_108.jpg,1,0.0783668,0.945105,0.095407,0.107517
frame_108.jpg,1,0.357727,0.374561,0.0219611,0.0692237
frame_108.jpg,0,0.232563,0.537674,0.0432992,0.0841836
frame_108.jpg,0,0.444816,0.464614,0.0233508,0.0720311
frame_108.jpg,1,0.496528,0.23742,0.0169792,0.045251
frame_108.jpg,0,0.0983587,0.79427,0.0656722,0.1563
frame_108.jpg,0,0.4436,0.149421,0.0222195,0.0409598
frame_109.jpg,0,0.733273,0.360507,0.0472652,0.0663946
frame_109.jpg,0,0.694373,0.238748,0.049327,0.0564763
frame_109.jpg,0,0.881102,0.518344,0.0791027,0.148203
frame_109.jpg,1,0.496836,0.235866,0.0158781,0.0414427
frame_109.jpg,1,0.329353,0.226459,0.0295131,0.0527075
frame_109.jpg,0,0.361846,0.368918,0.023377,0.0630487
frame_109.jpg,0,0.244675,0.512164,0.0410251,0.0849489
frame_109.jpg,0,0.446729,0.440872,0.0233089,0.0807108
frame_109.jpg,0,0.119559,0.746442,0.0605759,0.14564
frame_109.jpg,1,0.104839,0.936975,0.0843759,0.123623
frame_110.jpg,0,0.12975,0.725748,0.0566118,0.138363
frame_110.jpg,1,0.247367,0.495736,0.0379961,0.0902889
frame_110.jpg,0,0.733279,0.360286,0.0471573,0.0667296
frame_110.jpg,1,0.116505,0.920834,0.0771361,0.154081
frame_110.jpg,1,0.694382,0.238756,0.0494247,0.056443
frame_110.jpg,0,0.88135,0.518057,0.0793358,0.147186
frame_110.jpg,1,0.363397,0.359004,0.022618,0.0669262
frame_110.jpg,1,0.44695,0.44196,0.0226608,0.0643383
frame_110.jpg,1,0.329157,0.226618,0.0297851,0.0513616
frame_110.jpg,0,0.496826,0.233163,0.0160498,0.0419882
frame_111.jpg,1,0.458001,0.157952,0.0305962,0.0307953
frame_111.jpg,1,0.257548,0.47832,0.0324849,0.0789583
frame_111.jpg,1,0.365718,0.351734,0.0213872,0.059749
frame_111.jpg,1,0.147277,0.682741,0.0524996,0.131165
frame_111.jpg,0,0.138168,0.886471,0.0710947,0.197372
frame_111.jpg,1,0.733172,0.360556,0.0469719,0.0663705
frame_111.jpg,0,0.694388,0.238652,0.0493429,0.0565783
frame_111.jpg,1,0.881106,0.518471,0.0791523,0.148549
frame_111.jpg,1,0.449057,0.425449,0.0220585,0.0656688
frame_112.jpg,1,0.451019,0.41451,0.0224564,0.0617995
frame_112.jpg,0,0.368778,0.337161,0.0223073,0.0690047
frame_112.jpg,1,0.265105,0.459222,0.0307365,0.0749625
frame_112.jpg,0,0.166475,0.64405,0.0440591,0.127487
frame_112.jpg,0,0.150767,0.865769,0.0483506,0.117666
frame_112.jpg,1,0.69438,0.238715,0.0493464,0.056642
frame_112.jpg,1,0.881266,0.517385,0.0791847,0.145804
frame_112.jpg,0,0.733215,0.360477,0.0470696,0.066583
frame_113.jpg,0,0.165171,0.806813,0.065737,0.177872
frame_113.jpg,1,0.497413,0.231766,0.0150072,0.035046
frame_113.jpg,0,0.881318,0.517342,0.0789875,0.145655
frame_113.jpg,0,0.370698,0.337288,0.0202456,0.057801
frame_113.jpg,1,0.171855,0.62775,0.0500875,0.116829
frame_113.jpg,1,0.451757,0.406131,0.0213566,0.0633389
frame_113.jpg,1,0.694342,0.239138,0.0492862,0.0562563
frame_113.jpg,1,0.270345,0.447925,0.0296006,0.0763407
frame_113.jpg,1,0.73316,0.360417,0.0468719,0.0666049
frame_114.jpg,1,0.278965,0.429994,0.0315492,0.0759356
frame_114.jpg,0,0.45261,0.389965,0.0226976,0.0671265
frame_114.jpg,0,0.445196,0.15995,0.0282388,0.0285379
frame_114.jpg,0,0.881525,0.517037,0.078684,0.144831
frame_114.jpg,1,0.186481,0.59347,0.0461093,0.114253
frame_114.jpg,1,0.733109,0.360356,0.046891,0.0668996
frame_114.jpg,1,0.181787,0.756502,0.0598193,0.168338
frame_114.jpg,0,0.69436,0.238877,0.0492911,0.0566549
frame_114.jpg,0,0.373006,0.326715,0.0188297,0.063132
frame_115.jpg,0,0.374333,0.323036,0.0186995,0.0540632
frame_115.jpg,1,0.454629,0.378644,0.0227228,0.0634308
frame_115.jpg,0,0.285687,0.411417,0.029317,0.0771112
frame_115.jpg,0,0.201032,0.556725,0.0390402,0.0972035
frame_115.jpg,1,0.497413,0.211525,0.0161734,0.062947
frame_115.jpg,0,0.694379,0.238669,0.0493514,0.0567738
frame_115.jpg,1,0.73311,0.360311,0.0470866,0.0670442
frame_115.jpg,1,0.881218,0.518201,0.0790371,0.147726
frame_116.jpg,0,0.290263,0.402165,0.0299626,0.0814473
frame_116.jpg,0,0.37693,0.316876,0.0196266,0.0558857
frame_116.jpg,1,0.733042,0.360331,0.0469517,0.0669
frame_116.jpg,1,0.195317,0.694006,0.0482421,0.149363
frame_116.jpg,1,0.8813,0.517676,0.078923,0.146313
frame_116.jpg,1,0.205142,0.548804,0.0414241,0.0868417
frame_116.jpg,1,0.454904,0.37357,0.0217657,0.064996
frame_116.jpg,0,0.694415,0.238686,0.0494022,0.056905
frame_117.jpg,0,0.297444,0.388986,0.0307622,0.0759633
frame_117.jpg,1,0.694358,0.238668,0.0494133,0.05679
frame_117.jpg,0,0.433447,0.161239,0.0277525,0.0300567
frame_117.jpg,1,0.212961,0.672258,0.0401136,0.108484
frame_117.jpg,1,0.217736,0.517578,0.036618,0.0786611
frame_117.jpg,1,0.732995,0.360285,0.0468236,0.0670954
frame_117.jpg,1,0.881313,0.517643,0.0790909,0.146302
frame_117.jpg,1,0.455709,0.360473,0.0199167,0.069362
frame_117.jpg,0,0.378286,0.309192,0.0183183,0.0574443
frame_118.jpg,0,0.456256,0.352212,0.0204941,0.0657203
frame_118.jpg,0,0.224994,0.637352,0.0375226,0.103868
frame_118.jpg,1,0.881429,0.517662,0.0788948,0.146438
frame_118.jpg,1,0.694379,0.238717,0.0493586,0.0567962
frame_118.jpg,1,0.498481,0.206861,0.0142454,0.061502
frame_118.jpg,1,0.379678,0.299808,0.0210862,0.0612072
frame_118.jpg,1,0.226265,0.621785,0.0469212,0.135509
frame_118.jpg,1,0.733055,0.360179,0.0470261,0.0671629
frame_118.jpg,0,0.303617,0.37572,0.0291662,0.0719641
frame_119.jpg,0,0.306295,0.369352,0.0291837,0.0712624
frame_119.jpg,0,0.45689,0.338939,0.0210393,0.0829846
frame_119.jpg,0,0.23013,0.610786,0.0387123,0.121758
frame_119.jpg,1,0.379048,0.299311,0.0240261,0.0557965
frame_119.jpg,1,0.498807,0.208798,0.014078,0.0565591
frame_119.jpg,0,0.733009,0.360201,0.0469179,0.0671873
frame_119.jpg,0,0.881276,0.518031,0.0790466,0.147173
frame_119.jpg,1,0.694377,0.239015,0.0494263,0.0561801
frame_119.jpg,1,0.320823,0.233791,0.0304934,0.0398812
frame_120.jpg,0,0.320573,0.231857,0.0291339,0.0414142
frame_120.jpg,0,0.881385,0.517485,0.0787634,0.146239
frame_120.jpg,1,0.694378,0.239003,0.0493547,0.0563076
frame_120.jpg,0,0.733064,0.360123,0.0469706,0.0672255
frame_120.jpg,1,0.241653,0.593573,0.0322533,0.0898699
frame_120.jpg,0,0.311427,0.357775,0.0264649,0.0720762
frame_120.jpg,1,0.457429,0.338647,0.0202742,0.0618899
frame_121.jpg,1,0.252967,0.556919,0.0340599,0.102958
frame_121.jpg,1,0.458517,0.331839,0.0192644,0.0595705
frame_121.jpg,1,0.733077,0.360129,0.0469586,0.0671874
frame_121.jpg,0,0.881355,0.518068,0.0789722,0.147624
frame_121.jpg,0,0.694404,0.239274,0.0493526,0.0555884
frame_121.jpg,1,0.500045,0.203206,0.0158674,0.0626587
frame_121.jpg,1,0.316645,0.346682,0.0271317,0.0692027
frame_122.jpg,1,0.882318,0.515845,0.0775269,0.141402
frame_122.jpg,1,0.318928,0.343413,0.0256257,0.0636568
frame_122.jpg,1,0.459197,0.330076,0.0173559,0.0571753
frame_122.jpg,0,0.500135,0.201284,0.0148587,0.0633199
frame_122.jpg,1,0.732325,0.359003,0.0459942,0.0690319
frame_122.jpg,0,0.257919,0.548192,0.0323288,0.0926673
frame_123.jpg,0,0.323621,0.332351,0.0249217,0.0665362
frame_123.jpg,1,0.882096,0.515943,0.077626,0.141796
frame_123.jpg,1,0.266845,0.521148,0.0345433,0.0985789
frame_123.jpg,1,0.501156,0.199863,0.0142956,0.0620401
frame_123.jpg,1,0.459303,0.318819,0.0175258,0.0638848
frame_123.jpg,1,0.732393,0.357467,0.0465027,0.0707703
frame_123.jpg,0,0.694435,0.239928,0.0500914,0.0554944
frame_123.jpg,1,0.385958,0.281837,0.0174568,0.0502864
frame_124.jpg,0,0.694521,0.240219,0.0501156,0.0550434
frame_124.jpg,1,0.388261,0.277658,0.0170133,0.0466447
frame_124.jpg,0,0.327849,0.323857,0.0254511,0.0662944
frame_124.jpg,1,0.274135,0.502323,0.0291478,0.0879201
frame_124.jpg,1,0.882087,0.515948,0.0776634,0.141722
frame_124.jpg,1,0.459696,0.313718,0.017757,0.056791
frame_124.jpg,0,0.732336,0.357431,0.0464587,0.0708606
frame_125.jpg,0,0.279202,0.494623,0.0305816,0.0804265
frame_125.jpg,1,0.882141,0.515871,0.0776608,0.141559
frame_125.jpg,1,0.388815,0.27195,0.0167794,0.0513217
frame_125.jpg,0,0.732388,0.357464,0.0464514,0.071047
frame_125.jpg,0,0.330122,0.320126,0.0246018,0.0613359
frame_126.jpg,1,0.694429,0.240343,0.0499041,0.0546073
frame_126.jpg,1,0.732343,0.357385,0.0464725,0.0708057
frame_126.jpg,1,0.333634,0.309831,0.0235281,0.0633812
frame_126.jpg,1,0.882122,0.515786,0.0775532,0.141795
frame_126.jpg,0,0.390159,0.269926,0.0163894,0.0462906
frame_126.jpg,1,0.285535,0.472549,0.0287522,0.0845323
frame_126.jpg,0,0.460237,0.301844,0.0176191,0.0586301
frame_127.jpg,1,0.694461,0.24052,0.0498925,0.0546145
frame_127.jpg,1,0.732388,0.357714,0.0464661,0.0705171
frame_127.jpg,1,0.881878,0.516325,0.0779453,0.142554
frame_127.jpg,1,0.291322,0.455819,0.0262744,0.0796165
frame_127.jpg,0,0.33779,0.304449,0.0243246,0.0589207
frame_127.jpg,1,0.390315,0.263654,0.016776,0.0498214
frame_127.jpg,0,0.460573,0.296576,0.0171434,0.055082
frame_128.jpg,1,0.390521,0.261098,0.0168108,0.0500875
frame_128.jpg,0,0.338972,0.298363,0.0249363,0.0622732
frame_128.jpg,0,0.295603,0.44607,0.0267436,0.0820801
frame_128.jpg,1,0.881991,0.516351,0.0776442,0.142031
frame_128.jpg,1,0.296017,0.432634,0.0325395,0.108382
frame_128.jpg,0,0.732354,0.357574,0.0464165,0.0707837
frame_128.jpg,1,0.460272,0.294372,0.0175724,0.0545859
frame_128.jpg,0,0.694502,0.240683,0.0500029,0.0542787
frame_129.jpg,1,0.694523,0.240671,0.0500031,0.0544147
frame_129.jpg,0,0.459786,0.286817,0.0180401,0.0543173
frame_129.jpg,0,0.732376,0.357749,0.0465271,0.0706755
frame_129.jpg,1,0.302612,0.426721,0.0289286,0.0848022
frame_129.jpg,0,0.391215,0.256959,0.0176698,0.0497717
frame_129.jpg,1,0.881985,0.516312,0.0777742,0.141711
frame_129.jpg,1,0.34201,0.292723,0.022403,0.0597351
frame_130.jpg,1,0.344309,0.28377,0.0221261,0.0625409
frame_130.jpg,0,0.882097,0.516073,0.0776722,0.141613
frame_130.jpg,0,0.460827,0.285033,0.0156113,0.048499
frame_130.jpg,1,0.392458,0.25302,0.0181524,0.0477488
frame_130.jpg,1,0.306342,0.40108,0.0338435,0.101589
frame_130.jpg,0,0.732351,0.357831,0.0464159,0.0702898
frame_130.jpg,0,0.694511,0.240538,0.0498131,0.0546345
frame_131.jpg,0,0.392036,0.239515,0.0188984,0.0660716
frame_131.jpg,0,0.732354,0.357599,0.0464838,0.0708429
frame_131.jpg,0,0.309406,0.39692,0.0360136,0.0984292
frame_131.jpg,1,0.460878,0.28393,0.0156324,0.0452373
frame_131.jpg,0,0.882122,0.516304,0.0775644,0.141463
frame_131.jpg,0,0.3458,0.282004,0.0221538,0.0575677
frame_131.jpg,0,0.392501,0.251813,0.0185995,0.0453509
frame_132.jpg,1,0.73234,0.357624,0.0465172,0.070647
frame_132.jpg,0,0.694516,0.240296,0.0499384,0.0548692
frame_132.jpg,0,0.461153,0.276789,0.0152946,0.0455324
frame_132.jpg,1,0.392642,0.241253,0.019091,0.0563009
frame_132.jpg,1,0.392953,0.249857,0.0186456,0.0439203
frame_132.jpg,0,0.882116,0.515957,0.0775511,0.141495
frame_132.jpg,1,0.316622,0.390091,0.0286158,0.083219
frame_132.jpg,1,0.348035,0.278011,0.0217722,0.0508438
frame_133.jpg,1,0.352228,0.270555,0.02106,0.0532936
frame_133.jpg,0,0.393684,0.239836,0.0191644,0.0528994
frame_133.jpg,1,0.882231,0.515904,0.0777256,0.141761
frame_133.jpg,0,0.321383,0.377209,0.0268603,0.0841669
frame_133.jpg,0,0.460685,0.27346,0.0142773,0.0453368
frame_133.jpg,1,0.732391,0.357485,0.0466421,0.071196
frame_133.jpg,0,0.694408,0.240135,0.04984,0.055025
frame_133.jpg,1,0.518192,0.226944,0.0168072,0.0471174
frame_134.jpg,0,0.694488,0.240235,0.049999,0.0551005
frame_134.jpg,0,0.732353,0.357871,0.0465643,0.0704266
frame_134.jpg,1,0.324149,0.373949,0.0253817,0.0721853
frame_134.jpg,0,0.352277,0.267849,0.0204822,0.0539176
frame_134.jpg,1,0.516224,0.226438,0.0165281,0.0510962
frame_134.jpg,0,0.882092,0.516209,0.0777639,0.141705
frame_134.jpg,0,0.46051,0.269716,0.0143978,0.0496943
frame_134.jpg,1,0.393799,0.239909,0.0203458,0.0515377
frame_135.jpg,1,0.516346,0.230514,0.0157404,0.0475688
frame_135.jpg,1,0.732435,0.358077,0.0466925,0.0698845
frame_135.jpg,0,0.460387,0.264439,0.0157722,0.0511928
frame_135.jpg,0,0.694572,0.240586,0.0502165,0.0545334
frame_135.jpg,0,0.305163,0.226459,0.0293689,0.0545278
frame_135.jpg,1,0.394668,0.239628,0.0178228,0.0424888
frame_135.jpg,0,0.353992,0.262626,0.0201031,0.0561628
frame_135.jpg,1,0.328713,0.355662,0.0255484,0.0868879
frame_135.jpg,0,0.882038,0.516287,0.0778376,0.142048
frame_136.jpg,1,0.355688,0.258955,0.0207369,0.0523971
frame_136.jpg,0,0.333404,0.348868,0.0246074,0.0772538
frame_136.jpg,1,0.881985,0.516334,0.0777058,0.142073
frame_136.jpg,0,0.394725,0.23573,0.0167988,0.0415073
frame_136.jpg,0,0.460557,0.261122,0.0151104,0.0461967
frame_136.jpg,1,0.732378,0.357836,0.0466306,0.0704096
frame_136.jpg,0,0.515272,0.230434,0.0168135,0.0522252
frame_136.jpg,1,0.694436,0.240012,0.0499762,0.0554999
frame_137.jpg,1,0.334753,0.332604,0.0276572,0.0934433
frame_137.jpg,1,0.46043,0.259103,0.0149225,0.0429137
frame_137.jpg,0,0.732557,0.359087,0.0468831,0.0693708
frame_137.jpg,0,0.335412,0.343528,0.0239282,0.0779004
frame_137.jpg,0,0.394669,0.234438,0.0161377,0.0405255
frame_137.jpg,0,0.881795,0.515975,0.0777164,0.141415
frame_137.jpg,0,0.356487,0.255268,0.0196861,0.0530705
frame_137.jpg,1,0.51519,0.234258,0.0172827,0.0462673
frame_138.jpg,0,0.514706,0.234501,0.0179129,0.0522119
frame_138.jpg,1,0.732584,0.35875,0.0467224,0.069745
frame_138.jpg,0,0.459118,0.25094,0.0169055,0.050485
frame_138.jpg,1,0.881677,0.515973,0.0775513,0.140943
frame_138.jpg,1,0.459923,0.256863,0.0151936,0.0408675
frame_138.jpg,0,0.359207,0.254081,0.0189254,0.0455548
frame_138.jpg,0,0.395744,0.233657,0.0141538,0.0370416
frame_138.jpg,1,0.339635,0.336543,0.0240636,0.0723333
frame_139.jpg,1,0.343848,0.323554,0.02335,0.0778799
frame_139.jpg,0,0.881705,0.51611,0.0776917,0.141531
frame_139.jpg,0,0.359576,0.244309,0.0189142,0.0523303
frame_139.jpg,0,0.51404,0.238378,0.0161564,0.0492064
frame_139.jpg,1,0.397047,0.227567,0.0144584,0.0397939
frame_139.jpg,1,0.732575,0.358865,0.0467907,0.0697167
frame_139.jpg,0,0.459828,0.254218,0.0146298,0.0391876
frame_139.jpg,0,0.459207,0.23613,0.016881,0.0714581
frame_140.jpg,1,0.459164,0.243422,0.016399,0.0523102
frame_140.jpg,0,0.732739,0.359032,0.0466145,0.0689991
frame_140.jpg,0,0.345303,0.323596,0.0230495,0.0681118
frame_140.jpg,0,0.51229,0.23905,0.0174915,0.0508495
frame_140.jpg,1,0.88153,0.516796,0.0778397,0.143174
frame_140.jpg,0,0.360317,0.248988,0.0192916,0.0396677
frame_140.jpg,0,0.396776,0.225572,0.0151369,0.0435075
frame_141.jpg,0,0.732564,0.358542,0.0466864,0.0703907
frame_141.jpg,0,0.459146,0.241964,0.0163213,0.0489759
frame_141.jpg,0,0.88157,0.516185,0.0777168,0.141746
frame_141.jpg,1,0.3624,0.242678,0.0198852,0.0444484
frame_141.jpg,0,0.51218,0.238777,0.0181721,0.0559605
frame_141.jpg,0,0.348838,0.314603,0.0229712,0.0691687
frame_142.jpg,0,0.352369,0.305935,0.0216647,0.0710563
frame_142.jpg,1,0.881303,0.516372,0.077429,0.143535
frame_142.jpg,1,0.329081,0.278153,0.0163797,0.0496245
frame_142.jpg,0,0.363662,0.23935,0.0189301,0.0407589
frame_142.jpg,1,0.39692,0.214792,0.0164038,0.0525915
frame_142.jpg,0,0.732563,0.358926,0.0465794,0.0692986
frame_143.jpg,0,0.511444,0.245538,0.0187153,0.0524823
frame_143.jpg,1,0.732611,0.358842,0.0466877,0.0694941
frame_143.jpg,0,0.329685,0.277015,0.0146093,0.0443981
frame_143.jpg,1,0.364005,0.237534,0.0180694,0.0419745
frame_143.jpg,0,0.353885,0.303473,0.0213578,0.0639825
frame_143.jpg,0,0.881631,0.5161,0.0775166,0.141976
frame_143.jpg,0,0.397294,0.212408,0.0165125,0.0552222
frame_144.jpg,1,0.364961,0.234111,0.0172139,0.0390183
frame_144.jpg,0,0.732525,0.358787,0.0463646,0.0693851
frame_144.jpg,0,0.356792,0.292849,0.0210589,0.0725576
frame_144.jpg,0,0.510864,0.244338,0.0196873,0.0585789
frame_144.jpg,0,0.881656,0.51602,0.0776188,0.141765
frame_145.jpg,0,0.510725,0.249449,0.0194654,0.0554974
frame_145.jpg,0,0.73248,0.358956,0.0466651,0.0693167
frame_145.jpg,1,0.365455,0.222786,0.0183557,0.0498862
frame_145.jpg,0,0.359135,0.289703,0.0208427,0.063166
frame_145.jpg,0,0.881333,0.516226,0.0773291,0.142937
frame_146.jpg,0,0.732589,0.358831,0.0463804,0.0694393
frame_146.jpg,1,0.316439,0.191022,0.0139955,0.0269538
frame_146.jpg,0,0.360679,0.288206,0.0197177,0.0599414
frame_146.jpg,1,0.881373,0.516251,0.0772732,0.142668
frame_146.jpg,0,0.511101,0.249106,0.0199625,0.0572253
frame_146.jpg,0,0.336128,0.261022,0.0155384,0.0460681
frame_147.jpg,1,0.881416,0.516242,0.0772694,0.142594
frame_147.jpg,0,0.363787,0.281409,0.0199763,0.0599644
frame_147.jpg,0,0.339081,0.257214,0.0154511,0.0433882
frame_147.jpg,0,0.510579,0.253106,0.0194242,0.0570994
frame_147.jpg,1,0.732486,0.358825,0.0463867,0.0695545
frame_148.jpg,0,0.732473,0.35887,0.0463276,0.0693264
frame_148.jpg,1,0.306304,0.192732,0.012054,0.0282644
frame_148.jpg,0,0.510131,0.25397,0.0196737,0.0599573
frame_148.jpg,0,0.340942,0.25417,0.0163488,0.0394091
frame_148.jpg,0,0.365946,0.275878,0.0193018,0.0593428
frame_148.jpg,1,0.881476,0.516707,0.077549,0.143032
frame_149.jpg,0,0.341499,0.253825,0.0157079,0.0376448
